group;cluster;length;end to end distance;ratio
WT;2;13.1704918536836;10.8487030886125;0.82371282782262
WT;2;14.0114457952443;9.90852607449671;0.707173707788227
WT;2;14.6164709589929;12.6948716501643;0.868531924414606
WT;2;13.5862111156766;11.8365984699269;0.871221444238351
WT;2;12.9890718374654;7.50806895964309;0.578029673990022
WT;2;13.9667708299958;11.4585556297791;0.820415525482096
WT;2;12.6297393254249;8.38399125199961;0.663829318719338
WT;2;10.601399710668;5.44006953186683;0.513146346740666
WT;2;11.5896102213738;9.91638625254654;0.855627243982591
WT;2;10.0304858743201;5.21325351414277;0.519740875912071
WT;2;11.3017485505346;7.8271431539657;0.692560369660275
WT;2;13.4518949783615;11.171323564769;0.830464673024803
WT;2;11.7379601863637;5.20055482088546;0.443054392613046
WT;2;12.6583479164557;9.43269463190413;0.745175807629823
WT;2;12.4566320439334;10.1150619574894;0.812022216102598
WT;2;12.1208409265377;9.84259475734206;0.812038935004285
WT;2;14.0946785121462;12.832946879429;0.910481701896934
WT;2;13.4090686821355;7.47048463934584;0.557121811845034
WT;2;12.7626064074264;9.43445063347014;0.739226011700898
WT;2;13.9865152241207;6.4405309555949;0.460481460348877
WT;2;14.3683591838131;12.0099060297317;0.835857864916246
WT;2;12.7782648926534;10.2206345594629;0.799845256404022
WT;2;12.6187155454171;6.20630857635639;0.491833622369783
WT;2;13.8857493544167;6.1601870016092;0.443633745963433
WT;2;12.350806904912;10.8062584922025;0.874943521941451
WT;2;10.5524083356906;7.24750124038641;0.686810158385716
WT;2;11.5329747228242;2.54462508053361;0.22063909283506
WT;2;9.86370188609693;8.05870368126222;0.817006005891268
WT;2;11.2112809704546;9.41074022089829;0.839399194944686
WT;2;13.0564747868207;7.04896125365617;0.539882423758933
WT;2;11.6316931860867;9.16585636250432;0.788007061041471
WT;2;12.4508445903676;8.54702884903081;0.686461772693165
WT;2;12.4535839142736;8.65622673385472;0.695079167044712
WT;3;12.1101185052663;7.91405290080235;0.653507469589237
WT;3;13.7632903028454;11.7201927511721;0.851554569676491
WT;3;13.23826139067;8.16662804525602;0.616895814658235
WT;3;12.5831654372114;11.0552386362207;0.87857373340477
WT;3;12.6534066045137;2.96894120004093;0.234635722445042
WT;3;14.1878571031851;1.81939058155466;0.128235755993498
WT;3;12.7645373662263;10.6509014423742;0.834413432840538
WT;3;12.5597768272166;6.07508559149986;0.483693753087664
WT;3;13.6027221118381;12.5273512800371;0.920944438696931
WT;3;11.7390633678824;9.73616977104144;0.82938216328904
WT;3;10.4866020418221;4.47985081119204;0.427197560594532
WT;3;11.1505457432046;8.09082338314185;0.725598869281585
WT;3;9.52422312796649;6.79798995280531;0.713757947652865
WT;3;11.0550440669596;9.91188617678805;0.896593999693941
WT;3;12.9807757968567;7.33971584601725;0.565429675458578
WT;3;11.2904824662292;9.25838500553688;0.820016773705596
WT;3;12.3393747997396;7.54961382565234;0.611831146081375
WT;3;12.3727960597032;10.1594185715423;0.821109353336096
WT;3;11.1628341804484;3.22502382039325;0.288907258520587
WT;3;13.1943744563191;2.68992229783037;0.203868876598549
WT;3;12.8920353883069;11.8904490481109;0.92230968113038
WT;3;12.5812959253771;9.44260438357332;0.750527166643235
WT;3;12.5059140825209;3.43201221709567;0.274431136696555
WT;3;13.5076046912798;2.9617382248317;0.219264502665209
WT;3;12.0149874642532;7.59487651533546;0.632116890502933
WT;3;12.0401670052369;3.41814166780741;0.283894871750588
WT;3;12.9346337207206;8.5455495272131;0.660671937970967
WT;3;11.636986697822;3.28916493136131;0.282647477115096
WT;3;10.3793293469501;5.69900678916183;0.549072738580791
WT;3;11.0750958084568;9.79521876482348;0.884436481113239
WT;3;9.44608186408257;7.43716492425877;0.78732801930688
WT;3;10.7625341100396;8.47926286859471;0.787850034378523
WT;3;12.757243658012;11.812178721185;0.925919347300901
WT;3;11.2674808357333;5.9388533564184;0.527079073219641
WT;3;12.3258305015938;7.55597745369618;0.613019743596115
WT;3;12.0765645628425;3.00792090092031;0.24907090797785
WT;3;11.1088920674705;8.88786083598934;0.800067259813885
WT;3;11.154302722112;9.82512115202031;0.880836874952591
WT;3;12.2383519928979;9.54911869430375;0.780261811381566
WT;3;12.056986071848;4.36319014705778;0.361880665786406
WT;3;12.2330064050293;9.65964862442492;0.789638156361429
WT;3;13.3406666320143;5.82814666023393;0.436870721755974
WT;3;11.8985592581235;4.80931693760443;0.404193216445173
WT;3;11.9962429396538;10.3227887504427;0.860501808972248
WT;3;12.597378144422;5.88424783931676;0.467100992909564
WT;3;11.6011369102529;9.62534486943756;0.829689791948821
WT;3;10.1923485238846;4.53847181104277;0.445282242891066
WT;3;10.9575867654114;3.15314990092907;0.287759519357151
WT;3;9.25047633141721;6.8163338054518;0.736863006967719
WT;3;10.3371420118469;3.88459742925339;0.375790274023656
WT;3;11.5356472670017;10.365109477995;0.898528642397452
WT;3;11.2532663826417;10.0697029524817;0.894824898841318
WT;3;12.2363885429059;7.39499682889864;0.604344721726403
WT;3;11.9919260046769;10.9881968525341;0.916299587593243
WT;3;10.8630344545954;8.02075306724333;0.738352906894286
WT;3;11.1532215070756;10.307097688474;0.924136374583363
WT;3;11.4136730823628;6.87609837917237;0.602443957309221
WT;3;12.0529981647773;10.3535401017028;0.859001217801493
WT;3;12.1578037953396;8.24443712823846;0.678118948703447
WT;3;12.2034648827731;8.14060810533974;0.667073506052478
WT;3;11.3407143149772;8.80956370350638;0.776808537701368
WT;3;11.9018957378108;6.98170925039836;0.586604806847565
WT;3;12.5215411956827;5.64331732230894;0.450688715879058
WT;3;10.6510771616953;8.23118611054355;0.772803162120125
WT;3;9.74082627302249;8.71633136066471;0.894824639754109
WT;3;10.9352891466257;5.74242794185892;0.525128130117242
WT;3;9.03520408395645;5.18953460207802;0.574368277003607
WT;3;9.87916209283066;5.54627389691204;0.56141136715805
WT;3;11.4031707856309;8.23984178399786;0.722592157821653
WT;3;11.17183010836;6.22148332140866;0.556890255317531
WT;3;11.4581460942406;10.2819561892156;0.897349021791916
WT;3;11.7732599550418;8.69900364704234;0.73887807457416
WT;3;10.7998032955203;8.97870845032407;0.831377035732528
WT;3;10.5331440111622;6.54028739072994;0.620924520143183
WT;3;11.2791140021413;3.71829879528553;0.329662311647849
WT;3;11.6353795979142;9.25081791325659;0.795059399258011
WT;3;11.3533392800294;9.68312601063066;0.852887927665766
WT;3;11.9841171383479;9.48964771861574;0.791852049597366
WT;3;11.3198675962762;8.79260799672032;0.776741240296201
WT;3;11.8389553301873;6.73569714193683;0.568943538857857
WT;3;12.3006345278934;8.67224617078967;0.705024293756889
WT;3;9.41206137557009;6.36175437029071;0.675915096219331
WT;3;9.64736597605117;6.88550678269545;0.71371883266253
WT;3;10.496324323595;4.4859313909213;0.427381171982008
WT;3;8.86008260424944;5.82137331932371;0.657033752318707
WT;3;9.64315792981098;7.24418628472357;0.751225515277397
WT;3;11.069652460227;3.20812113101764;0.289812272114625
WT;3;10.690134053172;8.91721952469075;0.83415413504986
WT;3;11.4020673133533;2.80517535471744;0.246023398882431
WT;3;10.9463165554032;9.86834905319411;0.901522352587458
WT;4;10.0894822566247;8.67362609844289;0.859670087902465
WT;4;10.3244235173784;2.5799510635508;0.249888147188862
WT;4;10.6948275255761;5.36103090138535;0.50127324527345
WT;4;10.4166507240504;8.99987550673035;0.863989370974208
WT;4;10.8262295485231;8.02049584927223;0.740839256485781
WT;4;11.3993054862443;10.1925909543062;0.894141398930463
WT;4;11.0104925938935;7.78761686488581;0.707290504804921
WT;4;10.8467105240149;5.29794073293113;0.48843755175372
WT;4;11.0143956999186;5.49361264484682;0.49876659550986
WT;4;9.28738356590309;5.18183501034151;0.557943469608131
WT;4;9.40055702773265;8.20169675744118;0.87246923062594
WT;4;10.2739131550894;8.30758171809125;0.808609299366707
WT;4;8.19225309273472;2.86153671667531;0.349297889638329
WT;4;9.24806584390213;6.06530572266938;0.655845862804777
WT;4;10.8115449256238;6.65990927521938;0.615999778110816
WT;4;10.5369078579003;7.390330489169;0.701375639688064
WT;4;10.7355329233015;5.24656989330943;0.488710707776951
WT;4;10.6888529474184;5.26847360714944;0.492894198569914
WT;4;9.71386283357794;5.54438722368894;0.570770590307662
WT;4;10.0957253104666;6.50561783063529;0.644393308115333
WT;4;9.98353175899846;7.18962747551514;0.720148705795914
WT;4;10.0261959946555;7.93172522276541;0.791100156728774
WT;4;10.7888768346495;5.39289586760604;0.499857024068183
WT;4;9.90672146258501;7.14399461713444;0.721126019754907
WT;4;10.3238314270643;9.07705747716594;0.87923340683093
WT;4;10.6664718737989;7.91676469077029;0.742210243878019
WT;4;9.81338855087964;5.9582968535078;0.607159985831165
WT;4;9.28692561120774;7.79818855734933;0.839695382930411
WT;4;9.28063109997009;6.48079940067219;0.698314514483081
WT;4;10.1044549095601;5.97782684475486;0.591603099648559
WT;4;7.63412603903958;6.23393270308182;0.816587605601818
WT;4;8.85143117914825;7.73780693819587;0.874187098288037
WT;4;9.88397159847301;8.86796290294096;0.897206433121579
WT;4;9.80568950170028;7.8774714540125;0.803357219565903
WT;4;10.2885123385465;9.20152192102156;0.89434911659167
WT;4;10.3890874187211;8.15342493383645;0.784806653868748
WT;4;9.61165573297566;8.81609198379082;0.917229271284091
WT;4;9.82152571535301;9.08755745569221;0.925269425450522
WT;4;9.39948200432185;6.21098158632481;0.660779134793707
WT;4;9.69065393698047;6.6597640618567;0.687235774300266
WT;4;10.5263045714602;6.94144919624043;0.659438376413759
WT;4;9.40306211809803;6.43632248548822;0.684492179744326
WT;4;9.31846778168675;6.61286009040839;0.709651011876052
WT;4;10.2453911185988;9.4831904922557;0.925605512027799
WT;4;9.66490619535182;7.49498127541746;0.775484119961976
WT;4;8.92224043913831;4.52855695353508;0.507558273555385
WT;4;9.12534263861611;8.73835523776206;0.95759201422022
WT;4;8.93357626566578;7.96403570454836;0.89147229146701
WT;4;7.59325481574273;2.15884035154453;0.284310273253139
WT;4;8.75302112783416;6.75846566085801;0.772129481027578
WT;4;9.86662491732981;8.59681993941313;0.871303004973221
WT;4;9.33275236329347;8.36875840704133;0.896708503694621
WT;4;9.54109430992238;8.19314769060408;0.858722010753369
WT;4;10.2122227255688;9.29067327337993;0.909760149484246
WT;4;8.8531695946574;7.01086329738047;0.791904325611394
WT;4;9.47191049860739;6.64466597029603;0.701512748803207
WT;4;9.39555596455607;7.52127368573893;0.800513957248756
WT;4;9.1686643884544;7.37236402465078;0.804082657222615
WT;4;9.53928729535736;3.33151312527473;0.349241303057948
WT;4;8.87829773997901;8.1604958157333;0.919150951537315
WT;4;9.22690527116387;2.61584564295546;0.28350195066276
WT;4;10.0499202360493;8.40937124070784;0.836759998407078
WT;4;9.41852529166983;7.58149649832466;0.804955793348039
WT;4;8.63661077706625;7.66685469490802;0.887715666806089
WT;4;7.99742731252448;7.58664095430511;0.948635187021199
WT;4;8.89994628467014;8.50874455084121;0.95604448371753
WT;4;6.51978392935787;3.71737996316734;0.570169196317747
WT;4;8.53481767509095;5.49067864602063;0.643326999479473
WT;4;9.46897891980686;3.98644208134885;0.421000206580898
WT;4;9.1776010081851;5.21129356343251;0.567827426664635
WT;4;8.81910979023811;6.16968489355371;0.699581368221874
WT;4;9.39741277345847;7.66017407584515;0.815136491341545
WT;4;8.2409059489776;7.17426763084159;0.870567832621807
WT;4;8.79432503383164;5.99511086166696;0.681702215758896
WT;4;9.38004207727608;4.65558974956192;0.496329303345074
WT;4;8.30551457121969;4.12354403065203;0.496482667665282
WT;4;9.27571832529915;4.54746647897419;0.49025491282666
WT;4;8.83886941331255;5.08591441080299;0.575403275349096
WT;4;8.68847173939352;7.90363930472728;0.909669679754172
WT;4;8.50088942936543;5.43776686081751;0.639670343438807
WT;4;8.46284400809016;5.39018457282172;0.636923541030522
WT;4;8.09124114899633;3.99552066316832;0.4938081302476
WT;4;7.68070764382316;5.71909749780965;0.744605544569706
WT;4;8.33274059213544;6.95136379134815;0.834222992362074
WT;4;6.16196203623413;4.99543816490025;0.810689539391127
WT;4;7.55640844495183;6.22900527015398;0.824334115278715
WT;4;9.18781913285319;7.3050397477447;0.79507874960488
WT;4;8.17988585621352;6.9752314278155;0.852729677458403
WT;4;7.27930028685452;5.15200161854146;0.707760556031093
WT;4;9.09097318821628;4.9232435199404;0.541552968863874
WT;5;7.84011743722709;7.02811170113313;0.896429391192749
WT;5;8.44037245321434;6.73580791137478;0.798046288681205
WT;5;8.75863308165904;6.87253409580634;0.784658294477221
WT;5;8.20306117096787;5.83959565800467;0.711880057492691
WT;5;8.35936507799109;4.76402841694348;0.569903141266845
WT;5;8.53234733946823;3.42228084953618;0.401094882026857
WT;5;8.17350709601992;5.12918052819542;0.627537294326577
WT;5;8.48591810435886;7.51314976036547;0.885366753245742
WT;5;8.32321732241456;7.29194982407101;0.876097492304289
WT;5;7.46061027623068;3.75114920896102;0.502793882815738
WT;5;7.54063544675358;5.65580398070558;0.750043417513379
WT;5;7.41342002138827;4.49749362993479;0.606669204895876
WT;5;6.12333416878945;4.66693885404222;0.762156486221109
WT;5;7.24791680462851;6.21107205867232;0.856945826793423
WT;5;8.46429386306446;4.30472600154689;0.50857473419388
WT;5;8.08360742278621;7.18387862649552;0.888697118843931
WT;5;6.65845475830691;5.370375226843;0.806549780959773
WT;5;8.33182324671695;7.66886785099408;0.920430933771416
WT;5;7.76580877097724;4.99740559081181;0.643513861619714
WT;5;8.09733195152494;4.18315042944728;0.516608489622249
WT;5;8.41540809456007;7.49416510505797;0.890529017826524
WT;5;7.55571483226345;6.81091634457904;0.901425807588177
WT;5;7.84963240973961;4.97941116834371;0.634349598608642
WT;5;8.05653074080236;6.360879341616;0.789530822417307
WT;5;7.5434659106586;6.6793251012199;0.885445123014647
WT;5;8.43161346613977;7.59617779332322;0.900916274664209
WT;5;7.71458898633284;7.2150365702697;0.935245751011733
WT;5;7.18025534638773;4.00002293675886;0.557086446622153
WT;5;6.96157166302194;6.30612394738991;0.905847738505143
WT;5;7.07281747777106;5.41437277525367;0.765518521051948
WT;5;4.78615210493038;4.0970831920831;0.856028622212519
WT;5;6.64675198382718;5.83639050785029;0.878081583614274
WT;5;7.67678269122566;6.38992628988864;0.832370349260002
WT;5;7.57813082936468;6.20444196958832;0.818729856912285
WT;5;6.0953851247632;3.4300330886713;0.562726229510322
WT;5;5.95320604993304;4.88085827882948;0.819870543349391
WT;5;5.47012133940983;4.50558904005688;0.823672595266961
WT;5;6.52035507609062;4.96642255830266;0.761679770556355
WT;5;7.15938783795145;5.78924823366712;0.808623357848933
WT;5;6.95202503826095;5.56843490525309;0.800980271878601
WT;5;7.32952285323392;6.12463915864917;0.835612260346097
WT;5;7.02994015598408;5.07343343561259;0.721689420256863
WT;5;6.8474914359769;5.89410213432546;0.860768091414864
WT;5;6.3361518008583;5.97610758246453;0.943176200679882
WT;5;6.91814645026408;5.99943214434407;0.867202246653085
WT;5;6.09588312638804;5.27991176725775;0.866143864274876
WT;5;5.52557274287921;3.88012026728158;0.702211417319929
WT;5;6.46748714641277;5.58702129411228;0.863862759620814
WT;5;4.34527055484696;4.14802914432616;0.954607795295787
WT;5;5.47599926869241;3.88440543158475;0.70935097705232
WT;5;6.05855362012321;4.76052576522941;0.78575284857058
WT;5;6.7391547826269;5.62784646268688;0.835096780562914
WT;5;5.5285476762649;3.51440001898972;0.635682321069186
WT;5;5.61176863543846;4.37388409245996;0.779412762108326
